"loan_amnt","int_rate","annual_inc","dti","delinq_2yrs","inq_last_6mths","pub_rec","revol_util","total_acc","term_36 months","term_60 months","region_Midwest","region_Northeast","region_South","region_West","grade_A","grade_B","grade_C","grade_D","grade_E","grade_F","grade_G","emp_length_0-3 years","emp_length_4-6 years","emp_length_7-9 years","emp_length_10+ years","home_ownership_MORTGAGE","home_ownership_OWN","home_ownership_RENT","verification_status_Not Verified","verification_status_Source Verified","verification_status_Verified","purpose_group_Big Purchase","purpose_group_Debt","purpose_group_Home","purpose_group_Medical/Other","unpaid_loan"
10000,0.16,36000,20.2,0,0,0,0.936,5,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
18000,0.1284,73500,7.69,0,0,0,0.787,8,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
7200,0.1158,85000,0.41,0,2,0,0.163,13,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
5500,0.1474,99670,14.35,0,0,0,0.91,46,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3500,0.1253,36000,16.23,0,2,0,0.403,13,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3200,0.1316,47000,11,0,1,0,0.482,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
5000,0.08,65000,3.77,0,1,0,0.441,22,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
14500,0.1284,38000,18.66,0,1,0,0.766,23,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
6250,0.1253,120000,6.73,3,2,0,0.65,40,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
10000,0.1347,75000,14.91,0,3,0,0.989,11,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4750,0.0932,17000,18.28,0,2,0,0.064,37,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
18000,0.1126,155800,7.34,0,1,0,0.143,13,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3000,0.0963,59300,9.59,2,1,0,0.101,16,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
14500,0.1126,80004,10.18,0,0,0,0.481,38,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
3000,0.1347,48000,7.08,0,0,0,0.665,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
17000,0.1189,45000,19.44,0,3,0,0.385,27,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9000,0.1379,60000,20.5,0,1,0,0.839,22,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
9500,0.1189,65000,13.85,0,1,0,0.523,10,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
6450,0.1442,31000,20.48,0,0,0,0.877,6,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
15000,0.1316,68004,7.01,0,1,0,0.489,13,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5600,0.1158,65000,16.84,0,0,0,0.583,20,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
3600,0.1158,33000,23.6,0,2,0,0.482,12,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
25000,0.1126,84000,7,0,3,0,0.399,26,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
6000,0.0932,52000,12.48,0,0,0,0.268,24,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
9000,0.1379,46500,6.76,0,0,0,0.516,32,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
10000,0.08,50004,1.03,0,0,0,0.132,13,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
4500,0.1095,41000,13.26,0,3,0,0.33,12,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
15000,0.1316,50000,15.36,0,0,0,0.506,23,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
9000,0.1411,50004,8.21,0,1,0,0.868,14,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
5000,0.0932,74000,14.43,0,0,0,0.328,32,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
4750,0.1316,16000,14.55,0,0,0,0.935,19,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
9000,0.1284,60000,19.22,0,1,0,0.57,29,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
6600,0.08,40000,12.39,0,0,0,0.396,26,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
9000,0.1158,60000,15.72,0,1,0,0.001,17,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
6400,0.0932,40000,24,0,0,0,0.543,18,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
7600,0.1284,45000,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
6000,0.1284,31500,5.83,0,1,0,0.694,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
10000,0.1126,34000,14.93,0,1,0,0.358,26,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3000,0.1095,30000,13.32,0,0,0,0.36,11,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3600,0.0768,45000,2,0,2,0,0.143,12,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
10000,0.08,67641.6,6.72,0,1,0,0.164,24,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
12400,0.1126,44196,7.96,0,0,0,0.719,34,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5600,0.1158,38004,17.78,0,1,0,0.871,21,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
12000,0.1158,95004,3.57,0,0,0,0.394,13,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
12000,0.0963,123000,8.52,0,1,0,0.26,15,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
15000,0.1158,75000,21.06,0,3,0,0.61,24,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
10000,0.0932,40000,5.37,0,0,0,0.315,20,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
21600,0.1189,59000,6.69,0,2,0,0.034,21,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5000,0.1379,55000,19.11,0,1,0,0.876,19,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4000,0.08,95000,5.99,0,0,0,0.481,15,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
19200,0.1379,126500,11.43,2,0,0,0.558,32,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2500,0.1158,57000,19.87,0,3,0,0.391,52,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
11400,0.1189,65000,16.52,1,3,0,0.164,18,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
10750,0.1411,29950,14.98,0,0,0,0.772,14,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3000,0.0963,57000,8.21,0,1,0,0.043,22,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2000,0.1505,15915,20.51,0,0,0,0.98,12,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
5000,0.1442,35000,3.26,0,0,0,0.276,10,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8500,0.1221,25000,18.48,2,2,0,0.047,27,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
6000,0.1411,40000,19.67,0,1,0,0.566,19,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
5500,0.1253,54912,17.55,0,1,0,0.595,28,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
2800,0.0932,25000,23.28,0,1,0,0.213,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
20800,0.1221,70000,16.94,0,0,0,0.467,31,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
2400,0.16,4800,5,0,0,0,0.997,5,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
5500,0.1221,34000,18,0,0,0,0.312,14,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
15250,0.1189,90000,9.44,0,0,0,0.242,13,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
2800,0.1095,24000,4.15,0,2,0,0.041,18,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
10000,0.1095,32890,24.88,0,1,0,0.339,21,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
5000,0.1221,24000,14.05,0,0,1,0.732,12,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
9000,0.1126,23900,13.76,0,0,0,0.344,13,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
16000,0.1158,93600,8.64,0,0,0,0.688,25,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
19200,0.1189,95000,7.58,0,0,0,0.203,26,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
20000,0.1474,121178,15.58,1,1,0,0.446,58,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
12000,0.1158,50500,17.8,0,1,0,0.519,19,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5200,0.1253,25000,12.34,0,1,0,0.539,19,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
3000,0.0963,52000,12,0,5,0,0.3,11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
8000,0.1284,36000,8.8,0,0,0,0.854,8,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
16750,0.1253,45000,22.45,0,1,0,0.451,44,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8000,0.0963,70004,7.56,0,1,0,0.58,17,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
7000,0.0963,103089,16.33,0,1,0,0.447,26,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
18000,0.1379,50000,12.91,0,3,1,0.832,14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
6000,0.1221,49580,23.11,0,1,0,0.599,28,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
3600,0.0768,60000,0.5,0,2,0,0.099,19,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
25000,0.1158,105000,13.36,0,2,0,0.369,26,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
14400,0.1284,60996,10.21,0,0,0,0.284,32,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
12250,0.1126,27996,14.7,0,0,0,0.319,9,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
4500,0.1221,18000,9.27,0,1,0,0.857,7,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
8000,0.1126,24996,0.34,0,1,0,0.017,15,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
15000,0.1095,65000,5.7,0,0,0,0.151,18,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
11200,0.1221,33500,5.55,0,1,0,0.334,11,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
8500,0.1347,125000,14.86,0,0,0,0.955,63,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
14400,0.1537,44700,12.59,0,0,0,0.994,11,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5000,0.08,119000,15.76,0,3,0,0.244,49,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6600,0.1347,38000,11.34,0,2,0,0.143,24,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1600,0.1284,38600,2.46,0,1,0,0.83,16,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3000,0.0932,32004,2.92,0,1,0,0.27,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
8000,0.1095,23148,14.46,0,1,0,0.256,14,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
10000,0.1284,62004,19.49,0,2,0,0.57,20,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
8500,0.0768,28500,2.23,0,0,0,0.192,10,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
25000,0.1411,175000,17.75,0,2,0,0.445,59,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
18000,0.1126,120000,5.99,0,4,0,0.417,25,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
3000,0.1189,60000,12.06,1,1,0,0.599,23,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
8500,0.1537,29520,20.65,0,1,1,0.983,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
20000,0.1221,70000,18.46,0,0,0,0.118,46,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6800,0.1316,119500,3.07,0,1,1,0.679,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5000,0.1253,62496,8.95,0,1,0,0.666,20,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
13000,0.1253,84000,17,0,1,0,0.661,17,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
3200,0.1221,15000,16.88,0,3,0,0.431,19,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
8400,0.1253,48000,17.95,0,1,0,0.724,27,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
18500,0.1126,74196,8.73,0,0,0,0.173,23,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
12500,0.1126,52000,12.21,0,2,0,0.577,18,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
3250,0.0963,8000,13.8,0,2,0,0.349,9,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
10400,0.0932,85000,5.41,2,0,0,0.247,31,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
14000,0.1126,52392,18.16,0,0,0,0.527,21,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1500,0.1095,96996,7.56,0,0,0,0.461,38,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
8000,0.1221,58560,4.94,0,3,0,0.424,30,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
12000,0.1158,40000,11.07,1,0,0,0.603,22,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3000,0.1347,66000,14.6,0,1,0,0.955,29,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
15000,0.0963,140000,10.13,0,1,0,0.095,37,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
6000,0.08,55000,13.11,0,0,0,0.032,30,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
7000,0.1284,39996,8.52,0,1,0,0.068,7,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
12500,0.1189,72000,0.25,0,2,0,0.005,16,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
12000,0.0963,72800,9.26,0,0,0,0.234,28,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1200,0.0963,57000,16.67,0,3,0,0.149,13,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
5000,0.1189,48000,10.25,0,3,1,0.301,7,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
7000,0.08,43958,16.27,0,0,0,0.353,19,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
22400,0.1411,84996,7.78,0,0,0,0.606,20,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
7000,0.1221,10000,0,0,2,0,0,12,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
7000,0.1221,15000,2.4,0,0,0,0.388,7,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
7750,0.1253,45000,11.01,0,7,0,0.043,40,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13000,0.1158,58000,9.43,0,1,0,0.596,15,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3600,0.1316,25000,9.79,0,3,0,0.345,12,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
9000,0.1347,34174,9.83,0,3,1,0.877,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
10000,0.1253,58200,22.95,0,0,0,0.787,17,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
25000,0.1411,260735,7.82,0,0,0,0.332,30,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
10000,0.1221,56000,12.64,0,2,1,0.359,18,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
10000,0.08,87000,4.9,0,3,0,0.579,32,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
9000,0.1221,35000,23.17,0,0,1,0.394,33,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6000,0.0963,79000,9.92,0,4,0,0.044,12,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15000,0.1126,140000,13.52,0,0,0,0.156,31,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
20000,0.1379,115000,16.57,0,0,0,0.517,14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
8800,0.1158,102300,10.71,0,1,0,0.733,44,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
5500,0.1253,30996,15.21,0,0,0,0.327,18,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
23100,0.1474,165000,20.67,0,0,0,0.917,33,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
8500,0.1221,55000,23.26,0,0,0,0.376,30,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3000,0.1158,50000,3.89,0,1,0,0.002,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
5000,0.1095,84996,6.54,0,2,0,0.172,14,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
11400,0.0932,108000,5.48,0,1,0,0.363,24,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1000,0.1126,58000,15.41,0,3,0,0.718,24,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
13000,0.1095,51072,5.69,0,0,0,0.412,27,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
2500,0.0963,36000,22.1,0,0,0,0.461,16,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
25000,0.1537,70900,17.69,0,0,0,0.922,26,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
10000,0.1316,135000,9.98,1,3,0,0.713,54,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
7000,0.1347,52000,9.65,0,0,0,0.633,27,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
7000,0.0932,60000,8.34,0,1,0,0.202,22,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
3000,0.0963,75000,6.18,0,1,0,0.781,21,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
9000,0.08,81804,8.98,0,0,0,0.504,30,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
9000,0.1158,43700,14.03,0,3,0,0.726,20,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
2000,0.1126,37000,0.91,0,2,0,0.103,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
6000,0.0963,75000,18.67,0,1,0,0.405,39,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5500,0.08,60400,22.45,0,0,0,0.514,29,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
24000,0.1158,47004,14.53,0,2,0,0.324,38,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
8000,0.1284,65500,17.11,0,2,0,0.546,44,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
3000,0.0963,52000,6.83,1,1,0,0.432,17,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
8500,0.1126,25000,18.82,0,1,0,0.472,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
20000,0.1347,42000,19.89,0,0,0,0.97,16,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
